_id,_index,location_number_ja,area_division_name_ja,sewer_supply_availability,city_code,residence_display_name_ja,side_road_name_ja,u_road_distance_to_nearest_station_name_ja,building_structure_name_ja,proximity_to_transportation_facilitites,regulations_use_category_name_ja,side_road_azimuth_name_ja,current_usage_status_of_surrounding_land_name_ja,front_road_name_ja,u_ground_hierarchy_ja,use_category_name_ja,gas_supply_availability,nearest_station_name_ja,front_road_width,u_underground_hierarchy_ja,year_on_year_change_rate,u_regulations_building_coverage_ratio_ja,water_supply_availability,u_cadastral_ja,point_id,front_road_pavement_condition,usage_category_name_ja,prefecture_code,regulations_forest_law_name_ja,regulations_park_law_name_ja,city_county_name_ja,front_road_azimuth_name_ja,target_year_name_ja,u_regulations_floor_area_ratio_ja,prefecture_name_ja,regulations_fireproof_name_ja,depth_ratio,u_current_years_price_ja,ward_town_village_name_ja,frontage_ratio,place_name_ja,land_price_type,usage_status_name_ja,regulations_altitude_district_name_ja,pause_flag,standard_lot_number_ja,last_years_price,location,shape,front_road_condition,side_road_condition,park_forest_law,lon,lat
_oJld5cBJx74NFADMMlB,bi007_land_prices_2011-2020_202506161517,空港通１丁目３３５番２,市街化区域,True,38201,空港通１－６－２７,,"1,800m",S（鉄骨造）,0.0,準工業地域,,事務所、店舗、倉庫等が混在する路線商業地域,県道,3F,商業地,False,松山,155.0,,-3.4,60(%),True,371(㎡),13023180,1,建物などの敷地,38,,,松山市,北,平成25年1月1日,200(%),愛媛県,,10.0,"114,000(円/㎡)",,15.0,松山,0,事務所,,0,松山5-28,118000.0,愛媛県松山市空港通１丁目３３５番２,(1.5：1.0),北　15.5m　県道,,,132.7461075782776,33.828510222040364
joNmd5cBJx74NFADI1CH,bi007_land_prices_2011-2020_202506161517,空港通３丁目１１８番２,市街化区域,True,38201,空港通３－３－８,,950m,S（鉄骨造）,0.0,準工業地域,,,市区町村道,2F,工業地,True,土居田,70.0,,-2.5,60(%),True,"1,308(㎡)",3523049,1,建物などの敷地,38,,,松山市,西,平成25年7月1日,200(%),愛媛県,,12.0,"62,400(円/㎡)",,10.0,松山,1,工場、事務所兼住宅,,0,松山9-3,64000.0,愛媛県松山市空港通３丁目１１８番２,(1.0：1.2),西　7.0m　市区町村道,,,132.73740649223328,33.82660292037902
9G5md5cBxLgMoUYl_9kC,bi007_land_prices_2011-2020_202506161517,高岡町７１２番１０,市街化区域,True,38201,,,"4,300m",W（木造）,0.0,第一種住居地域,,中規模一般住宅が建ち並ぶ郊外の住宅地域,私道,2F,住宅地,False,松山,40.0,,-2.8,60(%),True,148(㎡),3028394,1,建物などの敷地,38,,,松山市,東,平成25年1月1日,200(%),愛媛県,,12.0,"81,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-18,83300.0,愛媛県松山市高岡町７１２番１０,(1.0：1.2),東　4.0m　私道,,,132.7204442024231,33.83374171424502
129nd5cBxLgMoUYlpSo5,bi007_land_prices_2011-2020_202506161517,久保田町５９番５,市街化調整区域,True,38201,,,700m,LS（軽量鉄骨造）,0.0,市街化調整区域,,,市区町村道,2F,住宅地,True,柳井田バス停,40.0,,-1.7,70(%),True,177(㎡),3523054,1,建物などの敷地,38,,,松山市,北,平成25年7月1日,200(%),愛媛県,,12.0,"80,800(円/㎡)",,10.0,松山,1,住宅,,0,松山-50,82200.0,愛媛県松山市久保田町５９番５,(1.0：1.2),北　4.0m　市区町村道,,,132.7220642566681,33.82066684015636
wm9nd5cBxLgMoUYlqy1l,bi007_land_prices_2011-2020_202506161517,竹原３丁目２５６番１２,市街化区域,True,38201,竹原３－５－２５,,"1,100m",W（木造）,0.0,第一種住居地域,,,私道,2F,住宅地,True,土橋,40.0,,-2.6,60(%),True,118(㎡),3522990,1,建物などの敷地,38,,,松山市,北,平成25年7月1日,200(%),愛媛県,,12.0,"96,400(円/㎡)",,10.0,松山,1,住宅,,0,松山-25,99000.0,愛媛県松山市竹原３丁目２５６番１２,(1.0：1.2),北　4.0m　私道,,,132.74804949760437,33.83138891920511
-4Rnd5cBJx74NFAD5EBC,bi007_land_prices_2011-2020_202506161517,土居田町４５０番７,市街化区域,True,38201,,,400m,W（木造）,0.0,第一種中高層住居専用地域,,一般住宅が建ち並ぶ閑静な住宅地域,市道,2F,住宅地,True,土居田,40.0,,-,60(%),True,168(㎡),13023134,1,建物などの敷地,38,,,松山市,西,平成25年1月1日,200(%),愛媛県,,15.0,"102,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-27,0.0,愛媛県松山市土居田町４５０番７,(1.0：1.5),西　4.0m　市道,,,132.7460217475891,33.82200383111454
Z4Rod5cBJx74NFADGlrv,bi007_land_prices_2011-2020_202506161517,富久町２９５番１５,市街化区域,True,38201,,,"1,200m",W（木造）,0.0,第一種住居地域,,中規模一般住宅が多い新興住宅地域,私道,2F,住宅地,True,余戸,40.0,,-2.1,60(%),True,147(㎡),3028391,1,建物などの敷地,38,,,松山市,南,平成25年1月1日,200(%),愛媛県,,15.0,"92,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-15,94000.0,愛媛県松山市富久町２９５番１５,(1.0：1.5),南　4.0m　私道,,,132.7280831336975,33.82277927629275
23Bpd5cBxLgMoUYlQgAQ,bi007_land_prices_2011-2020_202506161517,竹原２丁目１０８番３,市街化区域,True,38201,,側道,400m,S（鉄骨造）,0.0,近隣商業地域,北,事務所、店舗等が多い幹線街路沿いの商業地域,市道,3F,商業地,True,土橋,200.0,,-3.3,80(%),True,165(㎡),5027856,1,建物などの敷地,38,,,松山市,西,平成25年1月1日,300(%),愛媛県,準防火地域,10.0,"119,000(円/㎡)",,20.0,松山,0,事務所、診療所兼住宅,,0,松山5-6,123000.0,愛媛県松山市竹原２丁目１０８番３,(2.0：1.0),西　20.0m　市道,北　側道,,132.75259852409363,33.83271683042676
koVpd5cBJx74NFADfRfU,bi007_land_prices_2011-2020_202506161517,余戸東１丁目３８９番３,市街化区域,False,38201,余戸東１－２－２０,,540m,W（木造）,0.0,第一種住居地域,,中規模一般住宅が建ち並ぶ住宅地域,市道,1F,住宅地,True,余戸,50.0,,-,60(%),True,148(㎡),13023142,1,建物などの敷地,38,,,松山市,北,平成25年1月1日,200(%),愛媛県,,15.0,"105,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-35,0.0,愛媛県松山市余戸東１丁目３８９番３,(1.0：1.5),北　5.0m　市道,,,132.73624777793884,33.81352695462067
L4Vqd5cBJx74NFADK3Ve,bi007_land_prices_2011-2020_202506161517,保免西１丁目５２１番１外,市街化区域,True,38201,保免西１－３－５,背面道,"1,000m",S（鉄骨造）,0.0,近隣商業地域,,店舗、事務所等が建ち並ぶ路線商業地域,国道,2F,商業地,False,土居田,240.0,,-1.9,80(%),True,"1,014(㎡)",3028447,1,建物などの敷地,38,,,松山市,南東,平成25年1月1日,200(%),愛媛県,,20.0,"105,000(円/㎡)",,10.0,松山,0,店舗,,0,松山5-21,107000.0,愛媛県松山市保免西１丁目５２１番１外,(1.0：2.0),南東　24.0m　国道,,,132.74500250816345,33.81670922441788
woVqd5cBJx74NFADLHVA,bi007_land_prices_2011-2020_202506161517,大字西高柳字石楠１３１番２,市街化調整区域,False,38401,,,500m,W（木造）,0.0,その他,,一般住宅、農家住宅等が混在する住宅地域,県道,2F,住宅地,False,岡田,57.0,,-1.7,70(%),True,164(㎡),13023342,1,建物などの敷地,38,,,伊予郡,東,平成25年1月1日,200(%),愛媛県,,10.0,"61,900(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-4,63000.0,愛媛県伊予郡松前町大字西高柳字石楠１３１番２,(1.0：1.0),東　5.7m　県道,,,132.72390961647034,33.80359608556512
ZnBqd5cBxLgMoUYl0MCv,bi007_land_prices_2011-2020_202506161517,土居田町７３７番５,市街化区域,True,38201,,,520m,LS（軽量鉄骨造）,0.0,第一種住居地域,,一般住宅が建ち並ぶ既成住宅地域,私道,1F,住宅地,True,土居田,40.0,,-2.0,60(%),True,156(㎡),6027783,1,建物などの敷地,38,,,松山市,北,平成25年1月1日,200(%),愛媛県,,15.0,"100,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-20,102000.0,愛媛県松山市土居田町７３７番５,(1.0：1.5),北　4.0m　私道,,,132.74053931236267,33.82490057314912
mYVqd5cBJx74NFAD2tzt,bi007_land_prices_2011-2020_202506161517,和泉北１丁目９０１番１外１筆,市街化区域,True,38201,和泉北１－７－８,,"1,200m",RC（鉄筋 コンクリート造）,0.0,近隣商業地域,,,国道,2F,商業地,False,土橋,320.0,,-4.2,80(%),True,372(㎡),3028348,1,建物などの敷地,38,,,松山市,西,平成25年7月1日,200(%),愛媛県,,15.0,"113,000(円/㎡)",,10.0,松山,1,診療所兼住宅,,0,松山5-11,118000.0,愛媛県松山市和泉北１丁目９０１番１外１筆,(1.0：1.5),西　32.0m　国道,,,132.75771617889404,33.82335862729633
KIRod5cBJx74NFADZH_u,bi007_land_prices_2011-2020_202506161517,和泉北１丁目９０１番１外１筆,市街化区域,True,38201,和泉北１－７－８,,"1,200m",RC（鉄筋 コンクリート造）,0.0,近隣商業地域,,,国道,2F,商業地,False,土橋,320.0,,-3.5,80(%),True,372(㎡),3028348,1,建物などの敷地,38,,,松山市,西,平成26年7月1日,200(%),愛媛県,,15.0,"109,000(円/㎡)",,10.0,松山,1,診療所兼住宅,,0,松山5-11,113000.0,愛媛県松山市和泉北１丁目９０１番１外１筆,(1.0：1.5),西　32.0m　国道,,,132.75771617889404,33.82335862729633
-oJkd5cBJx74NFADTlRU,bi007_land_prices_2011-2020_202506161517,空港通３丁目１１８番２,市街化区域,True,38201,空港通３－３－８,,950m,S（鉄骨造）,0.0,準工業地域,,,市区町村道,2F,工業地,True,土居田,70.0,,-2.6,60(%),True,"1,308(㎡)",3523049,1,建物などの敷地,38,,,松山市,西,平成26年7月1日,200(%),愛媛県,,12.0,"60,800(円/㎡)",,10.0,松山,1,工場、事務所兼住宅,,0,松山9-3,62400.0,愛媛県松山市空港通３丁目１１８番２,(1.0：1.2),西　7.0m　市区町村道,,,132.73740649223328,33.82660292037902
vG1kd5cBxLgMoUYl8s9f,bi007_land_prices_2011-2020_202506161517,高岡町７１２番１０,市街化区域,True,38201,,,"4,300m",W（木造）,0.0,第一種住居地域,,中規模一般住宅が建ち並ぶ郊外の住宅地域,私道,2F,住宅地,False,松山,40.0,,-2.7,60(%),True,148(㎡),3028394,1,建物などの敷地,38,,,松山市,東,平成26年1月1日,200(%),愛媛県,,12.0,"78,800(円/㎡)",,10.0,松山,0,住宅,,0,松山-18,81000.0,愛媛県松山市高岡町７１２番１０,(1.0：1.2),東　4.0m　私道,,,132.7204442024231,33.83374171424502
VW5ld5cBxLgMoUYllRwf,bi007_land_prices_2011-2020_202506161517,高岡町８１番１,市街化区域,True,38201,,,70m,RC（鉄筋 コンクリート造）,0.0,準工業地域,,,都道府県道,5F,商業地,False,富久口バス停,160.0,,-2.4,60(%),True,"3,922(㎡)",3523048,1,建物などの敷地,38,,,松山市,南,平成26年7月1日,200(%),愛媛県,,20.0,"72,500(円/㎡)",,10.0,松山,1,工場、事務所兼倉庫,,0,松山5-26,74300.0,愛媛県松山市高岡町８１番１,(1.0：2.0),南　16.0m　都道府県道,,,132.72619485855103,33.82890237224862
MoNmd5cBJx74NFADv6B6,bi007_land_prices_2011-2020_202506161517,空港通１丁目３３５番２,市街化区域,True,38201,空港通１－６－２７,,"1,800m",S（鉄骨造）,0.0,準工業地域,,事務所、店舗、倉庫等が混在する路線商業地域,県道,3F,商業地,False,松山,155.0,,-2.6,60(%),True,379(㎡),13023180,1,建物などの敷地,38,,,松山市,北,平成26年1月1日,200(%),愛媛県,,10.0,"111,000(円/㎡)",,15.0,松山,0,事務所,,0,松山5-28,114000.0,愛媛県松山市空港通１丁目３３５番２,(1.5：1.0),北　15.5m　県道,,,132.7461075782776,33.828510222040364
K4Nnd5cBJx74NFADAcDZ,bi007_land_prices_2011-2020_202506161517,南斎院町７３２番５外,市街化区域,True,38201,,,"2,900m",W（木造）,0.0,第一種住居地域,,住宅、アパート、工場等が混在する住宅地域,私道,2F,住宅地,True,松山,40.0,,-1.9,60(%),True,165(㎡),3028410,1,建物などの敷地,38,,,松山市,東,平成26年1月1日,200(%),愛媛県,,20.0,"83,400(円/㎡)",,10.0,松山,0,住宅,,0,松山-34,85000.0,愛媛県松山市南斎院町７３２番５外,(1.0：2.0),東　4.0m　私道,,,132.72988557815552,33.83149586583906
94Rnd5cBJx74NFADnBQw,bi007_land_prices_2011-2020_202506161517,市坪北１丁目９０番８,市街化区域,True,38201,市坪北１－１１－１３,,700m,LS（軽量鉄骨造）,0.0,第二種中高層住居専用地域,,,私道,2F,住宅地,False,市坪,40.0,,-1.0,60(%),True,177(㎡),3522981,1,建物などの敷地,38,,,松山市,西,平成26年7月1日,200(%),愛媛県,,10.0,"94,600(円/㎡)",,12.0,松山,1,住宅,,0,松山-16,95600.0,愛媛県松山市市坪北１丁目９０番８,(1.2：1.0),西　4.0m　私道,,,132.75349974632263,33.81331301626969
n4Rnd5cBJx74NFAD6EOx,bi007_land_prices_2011-2020_202506161517,余戸東１丁目３８９番３,市街化区域,False,38201,余戸東１－２－２０,,540m,W（木造）,0.0,第一種住居地域,,中規模一般住宅が建ち並ぶ住宅地域,市道,1F,住宅地,True,余戸,50.0,,-1.9,60(%),True,148(㎡),13023142,1,建物などの敷地,38,,,松山市,北,平成26年1月1日,200(%),愛媛県,,15.0,"103,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-35,105000.0,愛媛県松山市余戸東１丁目３８９番３,(1.0：1.5),北　5.0m　市道,,,132.73624777793884,33.81352695462067
24Rod5cBJx74NFADHVyv,bi007_land_prices_2011-2020_202506161517,竹原２丁目１０８番３,市街化区域,True,38201,,側道,400m,S（鉄骨造）,0.0,近隣商業地域,北,事務所、店舗等が多い幹線街路沿いの商業地域,市道,3F,商業地,True,土橋,200.0,,-2.5,80(%),True,165(㎡),5027856,1,建物などの敷地,38,,,松山市,西,平成26年1月1日,300(%),愛媛県,準防火地域,10.0,"116,000(円/㎡)",,20.0,松山,0,事務所、診療所兼住宅,,0,松山5-6,119000.0,愛媛県松山市竹原２丁目１０８番３,(2.0：1.0),西　20.0m　市道,北　側道,,132.75259852409363,33.83271683042676
Bm9od5cBxLgMoUYlysL8,bi007_land_prices_2011-2020_202506161517,土居田町７３７番５,市街化区域,True,38201,,,520m,LS（軽量鉄骨造）,0.0,第一種住居地域,,一般住宅が建ち並ぶ既成住宅地域,私道,1F,住宅地,True,土居田,40.0,,-1.5,60(%),True,156(㎡),6027783,1,建物などの敷地,38,,,松山市,北,平成26年1月1日,200(%),愛媛県,,15.0,"98,500(円/㎡)",,10.0,松山,0,住宅,,0,松山-20,100000.0,愛媛県松山市土居田町７３７番５,(1.0：1.5),北　4.0m　私道,,,132.74053931236267,33.82490057314912
JG9pd5cBxLgMoUYlC-OP,bi007_land_prices_2011-2020_202506161517,保免西１丁目５２１番１外,市街化区域,True,38201,保免西１－３－５,背面道,"1,000m",S（鉄骨造）,0.0,近隣商業地域,,店舗、事務所等が建ち並ぶ路線商業地域,国道,2F,商業地,False,土居田,240.0,,-1.9,80(%),True,"1,014(㎡)",3028447,1,建物などの敷地,38,,,松山市,南東,平成26年1月1日,200(%),愛媛県,,20.0,"103,000(円/㎡)",,10.0,松山,0,店舗,,0,松山5-21,105000.0,愛媛県松山市保免西１丁目５２１番１外,(1.0：2.0),南東　24.0m　国道,,,132.7450454235077,33.816825103156816
6W9pd5cBxLgMoUYlFefM,bi007_land_prices_2011-2020_202506161517,大字西高柳字石楠１３１番２,市街化調整区域,False,38401,,,500m,W（木造）,0.0,その他,,一般住宅、農家住宅等が混在する住宅地域,県道,2F,住宅地,False,岡田,57.0,,-1.3,70(%),True,164(㎡),13023342,1,建物などの敷地,38,,,伊予郡,東,平成26年1月1日,200(%),愛媛県,,10.0,"61,100(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-4,61900.0,愛媛県伊予郡松前町大字西高柳字石楠１３１番２,(1.0：1.0),東　5.7m　県道,,,132.72390961647034,33.80359608556512
H4Rpd5cBJx74NFADMPF6,bi007_land_prices_2011-2020_202506161517,富久町２９５番１５,市街化区域,True,38201,,,"1,200m",W（木造）,0.0,第一種住居地域,,中規模一般住宅が多い新興住宅地域,私道,2F,住宅地,True,余戸,40.0,,-2.2,60(%),True,147(㎡),3028391,1,建物などの敷地,38,,,松山市,南,平成26年1月1日,200(%),愛媛県,,15.0,"90,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-15,92000.0,愛媛県松山市富久町２９５番１５,(1.0：1.5),南　4.0m　私道,,,132.7280831336975,33.82277927629275
3YVpd5cBJx74NFADuTKq,bi007_land_prices_2011-2020_202506161517,竹原３丁目２５６番１２,市街化区域,True,38201,竹原３－５－２５,,"1,100m",W（木造）,0.0,第一種住居地域,,,私道,2F,住宅地,True,土橋,40.0,,-2.3,60(%),True,118(㎡),3522990,1,建物などの敷地,38,,,松山市,北,平成26年7月1日,200(%),愛媛県,,12.0,"94,200(円/㎡)",,10.0,松山,1,住宅,,0,松山-25,96400.0,愛媛県松山市竹原３丁目２５６番１２,(1.0：1.2),北　4.0m　私道,,,132.74804949760437,33.83138891920511
k4Vpd5cBJx74NFADuTOq,bi007_land_prices_2011-2020_202506161517,久保田町５９番５,市街化調整区域,True,38201,,,700m,LS（軽量鉄骨造）,0.0,市街化調整区域,,,市区町村道,2F,住宅地,True,柳井田バス停,40.0,,-1.5,70(%),True,177(㎡),3523054,1,建物などの敷地,38,,,松山市,北,平成26年7月1日,200(%),愛媛県,,12.0,"79,600(円/㎡)",,10.0,松山,1,住宅,,0,松山-50,80800.0,愛媛県松山市久保田町５９番５,(1.0：1.2),北　4.0m　市区町村道,,,132.7220642566681,33.82066684015636
iYVpd5cBJx74NFAD_lXC,bi007_land_prices_2011-2020_202506161517,小栗７丁目２５７番１０,市街化区域,True,38201,小栗７－１０－１８,,770m,W（木造）,0.0,第一種住居地域,,,私道,2F,住宅地,True,土橋,40.0,,-1.0,60(%),True,165(㎡),3522985,1,建物などの敷地,38,,,松山市,南,平成26年7月1日,200(%),愛媛県,準防火地域,15.0,"100,000(円/㎡)",,10.0,松山,1,住宅,,0,松山-20,101000.0,愛媛県松山市小栗７丁目２５７番１０,(1.0：1.5),南　4.0m　私道,,,132.75296330451965,33.82788634300192
ioVpd5cBJx74NFAD_lXC,bi007_land_prices_2011-2020_202506161517,余戸西６丁目１８４０番５,市街化区域,True,38201,余戸西６－６－２０,,"1,000m",W（木造）,0.0,第一種住居地域,,,道路,2F,住宅地,False,余戸,40.0,,-3.2,60(%),True,231(㎡),3522987,1,建物などの敷地,38,,,松山市,西,平成26年7月1日,200(%),愛媛県,,15.0,"85,200(円/㎡)",,10.0,松山,1,住宅,,0,松山-22,88000.0,愛媛県松山市余戸西６丁目１８４０番５,(1.0：1.5),西　4.0m　道路,,,132.7245855331421,33.81684293064117
F4Jjd5cBJx74NFAD3hgX,bi007_land_prices_2011-2020_202506161517,余戸東１丁目３８９番３,市街化区域,False,38201,余戸東１－２－２０,,540m,W（木造）,0.0,第一種住居地域,,中規模一般住宅が建ち並ぶ住宅地域,市道,1F,住宅地,True,余戸,50.0,,-1.0,60(%),True,148(㎡),13023142,1,建物などの敷地,38,,,松山市,北,平成27年1月1日,200(%),愛媛県,,15.0,"102,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-35,103000.0,愛媛県松山市余戸東１丁目３８９番３,(1.0：1.5),北　5.0m　市道,,,132.73624777793884,33.81352695462067
em1kd5cBxLgMoUYlK1kD,bi007_land_prices_2011-2020_202506161517,竹原２丁目１０８番３,市街化区域,True,38201,竹原２－６－１３,側道,400m,S（鉄骨造）,0.0,近隣商業地域,北,事務所、店舗等が多い幹線街路沿いの商業地域,市道,3F,商業地,True,土橋,200.0,,-1.7,80(%),True,165(㎡),5027856,1,建物などの敷地,38,,,松山市,西,平成27年1月1日,300(%),愛媛県,準防火地域,10.0,"114,000(円/㎡)",,20.0,松山,0,事務所、診療所兼住宅,,0,松山5-6,116000.0,愛媛県松山市竹原２丁目１０８番３,(2.0：1.0),西　20.0m　市道,北　側道,,132.75259852409363,33.83271683042676
rYJkd5cBJx74NFADw419,bi007_land_prices_2011-2020_202506161517,土居田町７３７番５,市街化区域,True,38201,,,520m,LS（軽量鉄骨造）,0.0,第一種住居地域,,一般住宅が建ち並ぶ既成住宅地域,私道,1F,住宅地,True,土居田,40.0,,-1.1,60(%),True,156(㎡),6027783,1,建物などの敷地,38,,,松山市,北,平成27年1月1日,200(%),愛媛県,,15.0,"97,400(円/㎡)",,10.0,松山,0,住宅,,0,松山-20,98500.0,愛媛県松山市土居田町７３７番５,(1.0：1.5),北　4.0m　私道,,,132.74053931236267,33.82490057314912
OG1kd5cBxLgMoUYl-tTb,bi007_land_prices_2011-2020_202506161517,保免西１丁目５２１番１外,市街化区域,True,38201,保免西１－３－５,背面道,"1,000m",S（鉄骨造）,0.0,近隣商業地域,,店舗、事務所等が建ち並ぶ路線商業地域,国道,2F,商業地,False,土居田,240.0,,-1.0,80(%),True,"1,014(㎡)",3028447,1,建物などの敷地,38,,,松山市,南東,平成27年1月1日,200(%),愛媛県,,20.0,"102,000(円/㎡)",,10.0,松山,0,店舗,,0,松山5-21,103000.0,愛媛県松山市保免西１丁目５２１番１外,(1.0：2.0),南東　24.0m　国道,,,132.7450454235077,33.816825103156816
d21kd5cBxLgMoUYl-tTb,bi007_land_prices_2011-2020_202506161517,大字西高柳字石楠１３１番２,市街化調整区域,False,38401,,,500m,W（木造）,0.0,その他,,一般住宅、農家住宅等が混在する住宅地域,県道,2F,住宅地,False,岡田,57.0,,-1.3,70(%),True,164(㎡),13023342,1,建物などの敷地,38,,,伊予郡,東,平成27年1月1日,200(%),愛媛県,,10.0,"60,300(円/㎡)",松前町,10.0,松前,0,住宅,,0,松前-4,61100.0,愛媛県伊予郡松前町大字西高柳字石楠１３１番２,(1.0：1.0),東　5.7m　県道,,,132.72390961647034,33.80359608556512
fIJld5cBJx74NFADNs3g,bi007_land_prices_2011-2020_202506161517,和泉北１丁目９０１番１外１筆,市街化区域,True,38201,和泉北１－７－８,,"1,200m",RC（鉄筋 コンクリート造）,0.0,近隣商業地域,,店舗、事務所等が建ち並ぶ路線商業地域,国道,2F,商業地,False,土橋,320.0,,-1.8,80(%),True,372(㎡),3028348,1,建物などの敷地,38,,,松山市,西,平成27年7月1日,200(%),愛媛県,,10.0,"107,000(円/㎡)",,10.0,松山,1,診療所兼住宅,,0,松山5-11,109000.0,愛媛県松山市和泉北１丁目９０１番１外１筆,(1.0：1.0),西　32.0m　国道,,,132.75771617889404,33.82335862729633
HYNld5cBJx74NFADqg7e,bi007_land_prices_2011-2020_202506161517,竹原３丁目２５６番１２,市街化区域,True,38201,竹原３－５－２５,,"1,100m",W（木造）,0.0,第一種住居地域,,一般住宅、アパート等が混在する住宅地域,私道,2F,住宅地,True,土橋,40.0,,-2.0,60(%),True,118(㎡),3522990,1,建物などの敷地,38,,,松山市,北,平成27年7月1日,200(%),愛媛県,,12.0,"92,300(円/㎡)",,10.0,松山,1,住宅,,0,松山-25,94200.0,愛媛県松山市竹原３丁目２５６番１２,(1.0：1.2),北　4.0m　私道,,,132.74804949760437,33.83138891920511
MoNld5cBJx74NFADrA5G,bi007_land_prices_2011-2020_202506161517,久保田町５９番５,市街化調整区域,True,38201,,,700m,LS（軽量鉄骨造）,0.0,市街化調整区域,,一般住宅が建ち並ぶ区画整然とした住宅地域,市区町村道,2F,住宅地,True,柳井田バス停,40.0,,-1.6,70(%),True,177(㎡),3523054,1,建物などの敷地,38,,,松山市,北,平成27年7月1日,200(%),愛媛県,,12.0,"78,300(円/㎡)",,10.0,松山,1,住宅,,0,松山-50,79600.0,愛媛県松山市久保田町５９番５,(1.0：1.2),北　4.0m　市区町村道,,,132.7220642566681,33.82066684015636
ioNld5cBJx74NFAD4TGY,bi007_land_prices_2011-2020_202506161517,小栗７丁目２５７番１０,市街化区域,True,38201,小栗７－１０－１８,,770m,W（木造）,0.0,第一種住居地域,,一般住宅、アパート等が混在する住宅地域,私道,2F,住宅地,True,土橋,40.0,,-0.5,60(%),True,165(㎡),3522985,1,建物などの敷地,38,,,松山市,南,平成27年7月1日,200(%),愛媛県,準防火地域,15.0,"99,500(円/㎡)",,10.0,松山,1,住宅,,0,松山-20,100000.0,愛媛県松山市小栗７丁目２５７番１０,(1.0：1.5),南　4.0m　私道,,,132.75296330451965,33.82788634300192
i4Nld5cBJx74NFAD4TGY,bi007_land_prices_2011-2020_202506161517,余戸西６丁目１８４０番５,市街化区域,True,38201,余戸西６－６－２０,,"1,000m",W（木造）,0.0,第一種住居地域,,中規模の一般住宅が建ち並ぶ住宅地域,道路,2F,住宅地,False,余戸,40.0,,-2.3,60(%),True,231(㎡),3522987,1,建物などの敷地,38,,,松山市,西,平成27年7月1日,200(%),愛媛県,,15.0,"83,200(円/㎡)",,10.0,松山,1,住宅,,0,松山-22,85200.0,愛媛県松山市余戸西６丁目１８４０番５,(1.0：1.5),西　4.0m　道路,,,132.7245855331421,33.81684293064117
YYNmd5cBJx74NFADHU2l,bi007_land_prices_2011-2020_202506161517,富久町２９５番１５,市街化区域,True,38201,,,"1,200m",W（木造）,0.0,第一種住居地域,,中規模一般住宅が多い新興住宅地域,私道,2F,住宅地,True,余戸,40.0,,-1.1,60(%),True,147(㎡),3028391,1,建物などの敷地,38,,,松山市,南,平成27年1月1日,200(%),愛媛県,,15.0,"89,000(円/㎡)",,10.0,松山,0,住宅,,0,松山-15,90000.0,愛媛県松山市富久町２９５番１５,(1.0：1.5),南　4.0m　私道,,,132.7280831336975,33.82277927629275
AYRnd5cBJx74NFADhAoc,bi007_land_prices_2011-2020_202506161517,空港通３丁目１１８番２,市街化区域,True,38201,空港通３－３－８,,950m,S（鉄骨造）,0.0,準工業地域,,中小規模の工場、事業所等が建ち並ぶ工業地域,市区町村道,2F,工業地,True,土居田,70.0,,-2.6,60(%),True,"1,308(㎡)",3523049,1,建物などの敷地,38,,,松山市,西,平成27年7月1日,200(%),愛媛県,,12.0,"59,200(円/㎡)",,10.0,松山,1,工場、事務所兼住宅,,0,松山9-3,60800.0,愛媛県松山市空港通３丁目１１８番２,(1.0：1.2),西　7.0m　市区町村道,,,132.73740649223328,33.82660292037902
lIRod5cBJx74NFADp6bn,bi007_land_prices_2011-2020_202506161517,市坪北１丁目９０番８,市街化区域,True,38201,市坪北１－１１－１３,,700m,LS（軽量鉄骨造）,0.0,第二種中高層住居専用地域,,中規模の一般住宅が建ち並ぶ住宅地域,私道,2F,住宅地,False,市坪,40.0,,-1.0,60(%),True,177(㎡),3522981,1,建物などの敷地,38,,,松山市,西,平成27年7月1日,200(%),愛媛県,,10.0,"93,700(円/㎡)",,12.0,松山,1,住宅,,0,松山-16,94600.0,愛媛県松山市市坪北１丁目９０番８,(1.2：1.0),西　4.0m　私道,,,132.75349974632263,33.81331301626969
MG9od5cBxLgMoUYlqLPq,bi007_land_prices_2011-2020_202506161517,高岡町８１番１,市街化区域,True,38201,,,70m,RC（鉄筋 コンクリート造）,0.0,準工業地域,,店舗、事務所等が建ち並ぶ路線商業地域,都道府県道,5F,商業地,False,富久口バス停,160.0,,-2.1,60(%),True,"3,922(㎡)",3523048,1,建物などの敷地,38,,,松山市,南,平成27年7月1日,200(%),愛媛県,,20.0,"71,000(円/㎡)",,10.0,松山,1,工場、事務所兼倉庫,,0,松山5-26,72500.0,愛媛県松山市高岡町８１番１,(1.0：2.0),南　16.0m　都道府県道,,,132.72619485855103,33.82890237224862
