都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
382019,3000000271,愛媛県,松山市,高橋歯科医院,タカハシシカイイン,無床診療所,松山市北条辻92-2,,33.9751681,132.7774646,,,,,,,,,,,,歯科;,,,
382019,3000000272,愛媛県,松山市,松本歯科医院,マツモトシカイイン,無床診療所,松山市河野別府192番地,,33.9500648,132.7812684,,,,,,,,,,,,歯科;,,,
382019,3000000273,愛媛県,松山市,清水歯科医院,シミズシカイイン,無床診療所,松山市苞木甲8-3,,33.9436977,132.7687688,,,,,,,,,,,,歯科;,,,
382019,3000000274,愛媛県,松山市,堀本歯科,ホリモトシカ,無床診療所,松山市柳原332,,33.9545463,132.7724697,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000275,愛媛県,松山市,山崎歯科医院,ヤマサキシカイイン,無床診療所,松山市下難波甲474-1,,33.980252,132.7860388,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000276,愛媛県,松山市,岩倉歯科医院,イワクラシカイイン,無床診療所,松山市粟井河原255,,33.9368419,132.765031,,,,,,,,,,,,歯科;,,,
382019,3000000281,愛媛県,松山市,ふな歯科クリニック,フナシカクリニック,無床診療所,松山市道後湯月町4-14,,33.8524233,132.7868069,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000282,愛媛県,松山市,そらまめ歯科クリニック,ソラマメシカクリニック,無床診療所,松山市束本1-5ｰ30,,33.8326258,132.7874694,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000283,愛媛県,松山市,スマイル矯正歯科クリニック,スマイルキョウセイシカクリニック,無床診療所,松山市湊町4-12-9,,33.8364871,132.7647598,,,,,,,,,,,,矯正歯科;歯科,,,
382019,3000000285,愛媛県,松山市,ひぐち歯科医院,ヒグチシカイイン,無床診療所,松山市古三津1-24-1,,33.8617205,132.7239663,,,,,,,,,,,,歯科;矯正歯科;小児歯科歯科口腔外科,,,
382019,3000000286,愛媛県,松山市,まこと歯科クリニック,マコトシカクリニック,無床診療所,松山市福角町538-10,,33.8988322,132.7569248,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,,,
382019,3000000287,愛媛県,松山市,原瀬歯科医院,ハラセシカイイン,無床診療所,松山市三津1-3ｰ5,,33.8650667,132.7120817,,,,,,,,,,,,歯科,,,休止
382019,3000000288,愛媛県,松山市,大牟禮矯正歯科クリニック,オオムレキョウセイシカクリニック,無床診療所,松山市北藤原町9-14,,33.8345633,132.7593518,,,,,,,,,,,,矯正歯科;歯科,,,
382019,3000000290,愛媛県,松山市,長谷川歯科医院,ハセガワシカイイン,無床診療所,松山市北条771-7,,33.9767904,132.775447,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000291,愛媛県,松山市,三瀬歯科医院,ミセシカイイン,無床診療所,松山市三番町6-4-1,,33.837461,132.7598423,,,,,,,,,,,,歯科;小児歯科;矯正歯科歯科口腔外科;,,,
382019,3000000292,愛媛県,松山市,グリーン歯科クリニック,グリーンシカクリニック,無床診療所,松山市小村町331-1,,33.7810875,132.8151475,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000294,愛媛県,松山市,いちかわ歯科クリニック,イチカワシカクリニック,無床診療所,松山市三津3-4-27,,33.8615557,132.7123947,,,,,,,,,,,,歯科;口腔外科;矯正歯科;小児歯科,,,
382019,3000000295,愛媛県,松山市,たんぽぽ小児歯科,タンポポショウニシカ,無床診療所,松山市富久町139ｰ6,,33.821447,132.730131,,,,,,,,,,,,小児歯科;歯科;,,,
382019,3000000296,愛媛県,松山市,おおつか歯科クリニック,オオツカシカクリニック,無床診療所,松山市余戸南4-9ｰ38,,33.809443,132.7282005,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,,,
382019,3000000297,愛媛県,松山市,クボタ齒科醫院,クボタシカイイン,無床診療所,松山市道後湯之町4-15 ,三世インプラントセンタービル,33.8507096,132.7862302,,,,,,,,,,,,歯科;,,,
382019,3000000298,愛媛県,松山市,いずみや歯科医院,イズミヤシカイイン,無床診療所,松山市北土居3-12ｰ7,,33.8042305,132.7851292,,,,,,,,,,,,歯科;小児歯科歯科口腔外科,,,
382019,3000000299,愛媛県,松山市,うらす梅本歯科,ウラスウメモトシカ,無床診療所,松山市西垣生町254-8,,33.8085477,132.7021687,,,,,,,,,,,,歯科;小児歯科;矯正歯科;,,,
382019,3000000301,愛媛県,松山市,そめじ歯科医院,ソメジシカイイン,無床診療所,松山市竹原2-6ｰ13,,33.8327057,132.7525944,,,,,,,,,,,,歯科;矯正歯科;,,,
382019,3000000302,愛媛県,松山市,アクア歯科クリニック,アクアシカクリニック,無床診療所,松山市南梅本町甲1263-5,,33.7965681,132.8361358,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000303,愛媛県,松山市,おはら歯科医院,オハラシカイイン,無床診療所,松山市保免中2-2ｰ14,,33.8159006,132.7478307,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000304,愛媛県,松山市,ていれぎデンタルクリニック,テイレギデンタルクリニック,無床診療所,松山市南高井町1357-1,,33.791238,132.8109893,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000306,愛媛県,松山市,ともちか歯科医院,トモチカシカイイン,無床診療所,松山市大街道3-3-5,,33.8422546,132.7705616,,,,,,,,,,,,歯科;,,,
382019,3000000308,愛媛県,松山市,ふみお歯科クリニック,フミオシカクリニック,無床診療所,松山市高木町111-1,,33.8842024,132.7415302,,,,,,,,,,,,歯科;矯正歯科;小児歯科,,,
382019,3000000311,愛媛県,松山市,パールデンタルクリニック,パールデンタルクリニック,無床診療所,松山市馬木町2242,,33.8927281,132.7462223,,,,,,,,,,,,歯科　小児歯科,,,
382019,3000000312,愛媛県,松山市,なおる歯科,ナオルシカ,無床診療所,松山市平和通2-5-12,,33.8478507,132.7699895,,,,,,,,,,,,歯科,,,
382019,3000000313,愛媛県,松山市,ひさみつ歯科クリニック,ヒサミツシカクリニック,無床診療所,松山市鹿峰5-1,,33.939245,132.774174,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000316,愛媛県,松山市,西林寺前歯科医院,サイリンジマエシカイイン,無床診療所,松山市南高井町1413-3,,33.938974,132.7741437,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000317,愛媛県,松山市,よしず歯科クリニック,ヨシズシカクリニック,無床診療所,松山市樽味2-1-19,,33.7927125,132.8138709,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000318,愛媛県,松山市,ピュアデンタルクリニック,ピュアデンタルクリニック,無床診療所,松山市余戸中6-4-30,竹田ビル２Ｆ,33.817275,132.7339278,,,,,,,,,,,,歯科,,,
382019,3000000320,愛媛県,松山市,市駅前歯科クリニック,シエキマエシカクリニック,無床診療所,松山市湊町5-5-3,,33.8364226,132.7635337,,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,,,
382019,3000000321,愛媛県,松山市,きらきら歯科クリニック,キラキラシカクリニック,無床診療所,松山市道後喜多町7ｰ10,,33.8515913,132.7797527,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000322,愛媛県,松山市,山崎歯科医院,ヤマサキシカイイン,無床診療所,松山市祝谷２丁目６－１,,33.8546831,132.7781129,,,,,,,,,,,,歯科;,,,
382019,3000000323,愛媛県,松山市,いけだ歯科クリニック,イケダシカクリニック,無床診療所,松山市内宮町15-1,,33.8961062,132.7484513,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000324,愛媛県,松山市,ほりえ歯科,ホリエシカ,無床診療所,松山市堀江町甲1495-5,,33.9050901,132.751755,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000325,愛媛県,松山市,フォレスト歯科クリニック,フォレストシカクリニック,無床診療所,松山市湯渡町10-25,,33.8411522,132.7843939,,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,,,
382019,3000000326,愛媛県,松山市,エム歯科クリニック,エムシカクリニック,無床診療所,松山市空港通1-3ｰ21,,33.8269734,132.7477789,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000327,愛媛県,松山市,正岡歯科医院,マサオカシカイイン,無床診療所,松山市古川北1-10-26,,33.8145833,132.7666106,,,,,,,,,,,,歯科,,,
382019,3000000328,愛媛県,松山市,鈴木歯科医院,スズキシカイイン,無床診療所,松山市東野2-5ｰ28,,33.8420958,132.7982767,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000329,愛媛県,松山市,おかだ歯科クリニック,オカダシカクリニック,無床診療所,松山市土手内96-3,,33.9689748,132.7728718,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000330,愛媛県,松山市,はなみずき歯科,ハナミズキシカ,無床診療所,松山市古川北1-19-16,,33.8141548,132.7633365,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000331,愛媛県,松山市,小栗歯科,オグリシカ,無床診療所,松山市小栗2-3ｰ24,,33.8261722,132.7591946,,,,,,,,,,,,歯科;小児歯科;矯正歯科;,,,
382019,3000000333,愛媛県,松山市,東山歯科クリニック,ヒガシヤマシカクリニック,無床診療所,松山市和泉南2-1-12,,33.8158396,132.765832,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000334,愛媛県,松山市,よしだ歯科クリニック,ヨシダシカクリニック,無床診療所,松山市小村町222-8,,33.7785573,132.814492,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000335,愛媛県,松山市,さくら歯科クリニック,サクラシカクリニック,無床診療所,松山市土居田町500-14,,33.8243016,132.7446196,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000337,愛媛県,松山市,べいか歯科クリニック,ベイカシカクリニック,無床診療所,松山市大街道2-4-3,高田ビル１階,33.8402172,132.7699572,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,,,
382019,3000000341,愛媛県,松山市,いろは歯科クリニック,イロハシカクリニック,無床診療所,松山市大街道2-6-4,,33.8395552,132.7703042,,,,,,,,,,,,歯科;小児歯科;矯正歯科歯科口腔外科;,,,
382019,3000000342,愛媛県,松山市,ふたば歯科クリニック,フタバシカクリニック,無床診療所,松山市南斎院町56-2,,33.832286,132.7377133,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000343,愛媛県,松山市,今松歯科クリニック,イママツシカクリニック,無床診療所,松山市中央1-15ｰ45-2,,33.8558373,132.7501525,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000344,愛媛県,松山市,しばた歯科,シバタシカ,無床診療所,松山市北斎院町784-8,,33.842943,132.722569,,,,,,,,,,,,歯科;小児歯科歯科口腔外科;矯正歯科,,,
382019,3000000345,愛媛県,松山市,柿原歯科医院,カキハラシカイイン,無床診療所,松山市南梅本町甲1145,,33.798199,132.833405,,,,,,,,,,,,歯科;小児歯科;矯正歯科歯科口腔外科;,,,
382019,3000000346,愛媛県,松山市,垂水歯科医院,タルミシカイイン,無床診療所,松山市余戸南4-16-2,,33.8106631,132.7296544,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000347,愛媛県,松山市,タマダ歯科,タマダシカ,無床診療所,松山市東垣生町599-1,,33.8160705,132.7099355,,,,,,,,,,,,歯科;矯正歯科;小児歯科,,,
382019,3000000348,愛媛県,松山市,自然歯科診療所,シゼンシカシンリョウジョ,無床診療所,松山市三番町5-6-11,三番町トキワビル,33.8383015,132.7623728,,,,,,,,,,,,歯科,,,
382019,3000000349,愛媛県,松山市,サウス歯科医院,サウスシカシカイイン,無床診療所,松山市北土居3-7ｰ8,,33.8028001,132.7850529,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000351,愛媛県,松山市,南さや歯科医院,ミナミサヤシカイイン,無床診療所,松山市南斎院町883,,33.8321456,132.7275028,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科;矯正歯科;,,,
382019,3000000354,愛媛県,松山市,いちろう歯科クリニック,イチロウシカクリニック,無床診療所,松山市森松町523-1,,33.7896102,132.7879687,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000355,愛媛県,松山市,金亀歯科クリニック,キンキシカクリニック,無床診療所,松山市越智3-5ｰ22,,33.8089923,132.7827753,,,,,,,,,,,,歯科;矯正歯科;小児歯科,,,
382019,3000000357,愛媛県,松山市,いのうえ歯科,イノウエシカ,無床診療所,松山市立花3-3-45,アイエム立花ビル１F,33.825999,132.7740241,,,,,,,,,,,,歯科;小児歯科歯科口腔外科,,,
382019,3000000358,愛媛県,松山市,黒川歯科医院,クロカワシカイイン,無床診療所,松山市畑寺2-7ｰ5,,33.83118,132.7980791,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000359,愛媛県,松山市,こんどう歯科クリニック,コンドウシカクリニック,無床診療所,松山市枝松5-5ｰ31,スカイレジデンス１Ｆ,33.8296699,132.7852904,,,,,,,,,,,,歯科;小児歯科;矯正歯科;,,,
382019,3000000361,愛媛県,松山市,かめのこ歯科クリニック,カメノコシカクリニック,無床診療所,松山市土居田町633-5,,33.8257891,132.742559,,,,,,,,,,,,歯科;小児歯科歯科口腔外科;,,,
382019,3000000362,愛媛県,松山市,永山歯科,ナガヤマシカ,無床診療所,松山市北梅本町666-1,,33.8058017,132.837017,,,,,,,,,,,,歯科;小児歯科歯科口腔外科;,,,
382019,3000000364,愛媛県,松山市,束本歯科医院,ツカモトシカイイン,無床診療所,松山市枝松5-1-22,,33.8276013,132.7854818,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000365,愛媛県,松山市,かみおか歯科,カミオカシカ,無床診療所,松山市清水町3-177-3,,33.8525892,132.7651335,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000369,愛媛県,松山市,田窪歯科医院,タクボシカイイン,無床診療所,松山市二番町3-4-17,,33.8387832,132.7689298,,,,,,,,,,,,歯科;小児歯科;矯正歯科歯科口腔外科,,,
382019,3000000370,愛媛県,松山市,北久米どい歯科,キタクメドイシカ,無床診療所,松山市北久米町217-2,,33.8193563,132.7993877,,,,,,,,,,,,歯科;矯正歯科;小児歯科,,,
382019,3000000371,愛媛県,松山市,井手歯科,イデシカ,無床診療所,松山市北条辻1352,,33.9748788,132.7745662,,,,,,,,,,,,歯科;小児歯科歯科口腔外科,,,
382019,3000000373,愛媛県,松山市,医療法人順風会　天山歯科クリニック,アマヤマシカクリニック,無床診療所,松山市天山2-4ｰ17,,33.8184297,132.7773494,,,,,,,,,,,,歯科,,,
382019,3000000374,愛媛県,松山市,みなと歯科医院,ミナトシカイイン,無床診療所,松山市中島大浦3035-6,,33.9736396,132.6280887,,,,,,,,,,,,歯科;小児歯科歯科口腔外科;,,,
382019,3000000376,愛媛県,松山市,みせ矯正歯科,ミセキョウセイシカ,無床診療所,松山市森松町1131-3,,33.7951136,132.7899795,,,,,,,,,,,,矯正歯科;,,,
382019,3000000377,愛媛県,松山市,パークサイド歯科,パークサイドシカ,無床診療所,松山市岩崎町2-11ｰ10,,33.8472859,132.7831262,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,,,
382019,3000000378,愛媛県,松山市,くりの木歯科医院,クリノキシカイイン,無床診療所,松山市宮西1-5ｰ12,グランディア宮西１階,33.8456931,132.7524004,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000379,愛媛県,松山市,大森県庁前歯科,オオモリケンチョウマエシカ,無床診療所,松山市一番町4-1-5,一誠ビル２Ｆ,33.8408735,132.7672418,,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,,,
382019,3000000381,愛媛県,松山市,なのはな歯科クリニック,ナノハナシカクリニック,無床診療所,松山市土居田町103-1,,33.8205147,132.7529519,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000384,愛媛県,松山市,ライフ歯科クリニック,ライフシカクリニック,無床診療所,松山市来住町1267-1,,33.8056427,132.7955753,,,,,,,,,,,,歯科;小児歯科歯科口腔外科,,,
382019,3000000385,愛媛県,松山市,寺川歯科クリニック,テラカワシカクリニック,無床診療所,松山市湊町6-2-2,ミツワ市駅西ビル１階,33.8360294,132.7612039,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000386,愛媛県,松山市,いしかわ歯科クリニック,イシカワシカクリニック,無床診療所,松山市来住町1374ｰ13,,33.8090027,132.7954887,,,,,,,,,,,,歯科;歯科口腔外科;小児歯科,,,
382019,3000000387,愛媛県,松山市,木花歯科医院,キバナシカイイン,無床診療所,松山市勝山町2-9-18,,33.8435149,132.7757866,,,,,,,,,,,,歯科,,,
382019,3000000389,愛媛県,松山市,松山中平歯科クリニック,マツヤマナカヒラシカクリニック,無床診療所,松山市千舟町4-4-6,共栄興産千舟町ビル７Ｆ,33.8369793,132.7648287,,,,,,,,,,,,歯科;小児歯科;矯正歯科歯科口腔外科,,,
382019,3000000390,愛媛県,松山市,光洋台デンタルクリニック,コウヨウダイデンタルクリニック,無床診療所,松山市小川甲200ｰ1,,33.9266304,132.7628633,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000391,愛媛県,松山市,末光歯科医院,スエミツシカイイン,無床診療所,松山市久米窪田町675-1,,33.805315,132.8140995,,,,,,,,,,,,歯科,,,
382019,3000000392,愛媛県,松山市,関谷栄歯科,セキヤサカエシカ,無床診療所,松山市高岡町178-3,,33.8280787,132.7234558,,,,,,,,,,,,歯科,,,
382019,3000000393,愛媛県,松山市,はなみずき通り歯科クリニック,ハナミズキドオリシカクリニック,無床診療所,松山市古川南1-11-12,,33.8069843,132.7663851,,,,,,,,,,,,歯科;小児歯科歯科口腔外科,,,
382019,3000000394,愛媛県,松山市,みやもと子ども歯科,ミヤモトコドモシカ,無床診療所,松山市平井町甲3322-2,,33.805741,132.820758,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000395,愛媛県,松山市,みやた歯科,ミヤタシカ,無床診療所,松山市福音寺町41ｰ1,,33.8206432,132.7949657,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科;矯正歯科,,,
382019,3000000396,愛媛県,松山市,長谷川歯科医院,ハセガワシカイイン,無床診療所,松山市松山市美沢2-6-23,,33.8511225,132.7449049,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000397,愛媛県,松山市,あいはら歯科クリニック,アイハラシカクリニック,無床診療所,松山市朝生田町4-4-32,,33.8227379,132.7635071,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000398,愛媛県,松山市,亀田歯科医院,カメダシカイイン,無床診療所,松山市木屋町3-13-19,,33.854277,132.759593,,,,,,,,,,,,歯科;小児歯科歯科口腔外科;矯正歯科,,,
382019,3000000399,愛媛県,松山市,いい歯科クリニック,イイシカクリニック,無床診療所,松山市余戸南5-13-25,,33.8109471,132.7259944,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000400,愛媛県,松山市,つづき歯科医院,ツヅキシカイイン,無床診療所,松山市南久米町69-5,,33.8197242,132.8011362,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000401,愛媛県,松山市,どんぐり歯科クリニック,ドングリシカクリニック,無床診療所,松山市西長戸町297-1,,33.8685239,132.7415472,,,,,,,,,,,,歯科;小児歯科;矯正歯科;,,,
382019,3000000402,愛媛県,松山市,和矯正歯科クリニック,カズキョウセイシカクリニック,無床診療所,松山市花園町5-10,,33.8381725,132.762027,,,,,,,,,,,,矯正歯科;,,,
382019,3000000403,愛媛県,松山市,おおうち矯正歯科クリニック,オオウチキョウセイシカクリニック,無床診療所,松山市千舟町4-3-1,伊賀上ビル１０１,33.8365802,132.7656349,,,,,,,,,,,,矯正歯科;,,,
382019,3000000404,愛媛県,松山市,しろくま歯科,シロクマシカ,無床診療所,松山市久米窪田町877ｰ1,,33.8085697,132.810146,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000405,愛媛県,松山市,あおぞら歯科小児歯科,アオゾラシカショウニシカ,無床診療所,松山市真砂町124-7,,33.8319635,132.7602341,,,,,,,,,,,,歯科;小児歯科歯科口腔外科;,,,
382019,3000000406,愛媛県,松山市,野村歯科,ノムラシカ,無床診療所,松山市大手町1-12-6,,33.8405404,132.7574805,,,,,,,,,,,,歯科;小児歯科;,,,
382019,3000000407,愛媛県,松山市,すこやか歯科,スコヤカシカ,無床診療所,松山市北井門2-21ｰ26,,33.804663,132.7819085,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科;,,,
382019,3000000408,愛媛県,松山市,医療法人社団つばき会　松山デンタルクリニック,イリョウホウジンシャダンツバキカイマツヤマデンタルクリニック,無床診療所,松山市竹原2-1ｰ50,エバーグリーン松山１階,33.8316782,132.7530047,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科;,,,
382019,3000000409,愛媛県,松山市,松村歯科医院,マツムラシカイイン,無床診療所,松山市三番町5-1-9,,33.8375028,132.7644845,,,,,,,,,,,,歯科;矯正歯科;小児歯科;,,,
382019,3000000410,愛媛県,松山市,みかん歯科・矯正歯科クリニック,ミカンシカ・キョウセイシカクリニック,無床診療所,松山市南梅本町甲1315-3,,33.7966968,132.8317748,,,,,,,,,,,,歯科;小児歯科;矯正歯科;歯科口腔外科,,,
382019,3000000412,愛媛県,松山市,もりもと歯科クリニック,モリモトシカクリニック,無床診療所,松山市保免西2-2-20,,33.8152678,132.7416622,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000413,愛媛県,松山市,大野歯科医院,オオノシカイイン,無床診療所,松山市一番町2-9-1,,33.8419878,132.7722004,,,,,,,,,,,,歯科,,,
382019,3000000414,愛媛県,松山市,松田ビルファミリー歯科医院,マツダビルファミリーシカイイン,無床診療所,松山市萱町1-5-10,松田歯科ビル,33.8423591,132.7571855,,,,,,,,,,,,歯科,,,
382019,3000000415,愛媛県,松山市,松山歯科口腔外科クリニック,マツヤマシカコウクウゲカクリニック,無床診療所,松山市此花町1-30,,33.84113,132.7808585,,,,,,,,,,,,歯科口腔外科;歯科,,,
382019,3000000416,愛媛県,松山市,ＨＡＫＵデンタルクリニック,ハクデンタルクリニック,無床診療所,松山市井門町376,,33.7982375,132.7856249,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000417,愛媛県,松山市,相原歯科医院,アイバラシカイイン,無床診療所,松山市南高井町1698-1,,33.7899233,132.8125942,,,,,,,,,,,,歯科;小児歯科;歯科口腔外科,,,
382019,3000000418,愛媛県,松山市,ひなた歯科クリニック,ヒナタシカクリニック,無床診療所,松山市山越5-7-30,,33.859495,132.7517359,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000419,愛媛県,松山市,おひさま歯科クリニック,オヒサマシカクリニック,無床診療所,松山市余戸中四丁目１６－１８,,33.8192441,132.727006,,,,,,,,,,,,歯科,,,
382019,3000000420,愛媛県,松山市,カネコデンタルオフィス,カネコデンタルオフィス,無床診療所,松山市湊町四丁目２番地５,,33.8353307,132.7663017,,,,,,,,,,,,歯科;矯正歯科;歯科口腔外科,,,
382019,3000000421,愛媛県,松山市,石岡歯科医院,イシオカシカイイン,無床診療所,松山市和泉北一丁目７番８号,,33.8233889,132.7577096,,,,,,,,,,,,歯科;小児歯科;矯正歯科,,,
382019,3000000422,愛媛県,松山市,愛媛県口腔保健センター,エヒメケンコウクウホケンセンター,無床診療所,松山市柳井町二丁目６－２,,33.8329536,132.7682409,,,,,,,,,,,,歯科,,,
382019,3000000423,愛媛県,松山市,きくち歯科クリニック,キクチシカクリニック,無床診療所,松山市安城寺町９６３番地５,,33.8752954,132.7409236,,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,,,
382019,3000000424,愛媛県,松山市,そらとくも歯科,ソラトクモシカ,無床診療所,松山市溝辺町４５５－６,,33.8544556,132.8087451,,,,,,,,,,,,歯科;小児歯科,,,
382019,3000000425,愛媛県,松山市,德永歯科医院,トクナガシカイイン,無床診療所,松山市湊町四丁目７番地１１,,33.8357126,132.766881,,,,,,,,,,,,歯科,,,
