PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks,Bzone,S_NAME_ref,lon_ref,lat_ref,choice_zone
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南吉田町,8400000,200000,,140,60000,ほぼ長方形,11.1,, ,,,住宅,西,市道,5,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南吉田町,12000000,,,90,,ほぼ台形,8.8,75,2006年,木造,住宅,住宅,南,市道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南吉田町,4200000,350000,,40,110000,ほぼ長方形,,, ,,,その他,南,市道,4,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南吉田町,11000000,240000,,145,74000,ほぼ長方形,14.6,, ,,,住宅,東,道路,4,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南吉田町,56000000,,,520,,長方形,9999.9,, ,,,,西,県道,12,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南吉田町,76000000,260000,,960,79000,長方形,18,, ,,,その他,北,市道,7,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,南吉田町,70000000,200000,,1100,62000,不整形,10,, ,,,,北,市道,7,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南吉田町,50000000,,,90,,袋地等,,300,1992年,鉄骨造,倉庫,その他,南,市道,6,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,南吉田町,14000000,300000,,150,92000,ほぼ長方形,,, ,,,,東,県道,9.6,準工業地域,60,200,2016年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,六軒家町,17000000,,３ＬＤＫ,65,,,,,2002年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2016年第1四半期,未改装,,松山市6区,六軒家町,132.751695,33.851463,4
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東石井,25000000,,,115,,長方形,9.5,95,2015年,木造,住宅,住宅,東,道路,4,第１種住居地域,60,200,2016年第1四半期,,,松山市13区,東石井三丁目,132.780288,33.814777,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東石井,39000000,,,130,,台形,9,100,2016年,軽量鉄骨造,住宅,住宅,北東,私道,5.3,第１種住居地域,60,200,2016年第1四半期,,,松山市13区,東石井二丁目,132.779734,33.816718,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東石井,13000000,,,85,,ほぼ長方形,6,65,1998年,木造,住宅,住宅,西,道路,4,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市13区,東石井一丁目,132.780103,33.818869,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東石井,25000000,,,115,,不整形,5,95,2016年,木造,住宅,住宅,西,道路,4,第１種住居地域,60,200,2016年第1四半期,,,松山市13区,東石井七丁目,132.776199,33.807722,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東石井,65000000,,,490,,不整形,21.5,330,2015年,木造,住宅,住宅,南,市道,4,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市13区,東石井三丁目,132.780288,33.814777,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,鹿峰,7000000,77000,,300,23000,ほぼ長方形,15,, ,,,住宅,東,市道,4,市街化調整区域,70,200,2016年第1四半期,,,松山市27区,鹿峰,132.771539,33.939925,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久保,11000000,,,440,,ほぼ長方形,15.2,150,1978年,木造,住宅,住宅,南東,道路,4,第１種住居地域,60,200,2016年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,中島大浦,1000000,,,135,,長方形,8.5,75,2006年,,倉庫,倉庫,西,市道,2.1,都市計画区域外,,,2016年第1四半期,,,松山市28区,中島大浦,132.626037,33.979256,
不動産取引価格情報,農地,,38201,愛媛県,松山市,萩原,1300000,,,450,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市27区,萩原,132.818808,33.994869,18
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,北条,7400000,140000,,170,44000,ほぼ長方形,14,, ,,,住宅,南西,市道,5,第１種住居地域,60,200,2016年第1四半期,,,松山市27区,北条辻,132.770721,33.976572,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,居相,21000000,,,470,,台形,17.5,195,1973年,木造,住宅,住宅,東,道路,3.8,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市14区,居相六丁目,132.770701,33.805557,12
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,星岡,30000000,,,140,,正方形,12.7,110,2015年,木造,住宅,住宅,西,県道,4,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市13区,星岡一丁目,132.787195,33.818107,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,星岡,14000000,190000,,240,58000,長方形,13,, ,,,住宅,北,私道,4,市街化調整区域,70,200,2016年第1四半期,,,松山市13区,星岡二丁目,132.783915,33.818322,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,星岡,21000000,120000,,570,37000,ほぼ正方形,22,, ,,,,西,市道,4,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市13区,星岡五丁目,132.787152,33.810841,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,星岡,9000000,96000,,310,29000,長方形,13,, ,,,,西,市道,3.5,市街化調整区域,70,200,2016年第1四半期,,,松山市13区,星岡五丁目,132.787152,33.810841,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祝谷,14000000,,,330,,ほぼ長方形,23,120,1975年,木造,住宅,その他,南西,私道,4,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市3区,祝谷五丁目,132.779231,33.85816,1
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祝谷,51000000,,,220,,ほぼ台形,17.3,300,1990年,ＲＣ,共同住宅,住宅,南東,市道,4,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市3区,祝谷東町,132.786991,33.859081,1
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祝谷,16000000,,,330,,ほぼ台形,,130,1969年,木造,住宅,住宅,東,私道,2.5,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市3区,祝谷東町,132.786991,33.859081,1
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祝谷,85000000,,,950,,不整形,33.9,1300,1991年,ＲＣ,共同住宅、その他,住宅,西,県道,7,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市3区,祝谷東町,132.786991,33.859081,1
不動産取引価格情報,農地,,38201,愛媛県,松山市,上野町,150000,,,220,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市12区,上野町,132.802765,33.773815,10
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,勝岡町,7900000,,,170,,ほぼ長方形,8.5,100,1995年,木造,住宅,住宅,北東,市道,6,第１種住居地域,60,200,2016年第1四半期,,,松山市19区,勝岡町,132.721605,33.900217,17
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,勝山町,17000000,550000,,100,170000,ほぼ整形,11,, ,,,住宅,南,市道,6,商業地域,80,500,2016年第1四半期,,,松山市3区,勝山町二丁目,132.775507,33.844399,1
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,衣山,3300000,,２ＤＫ,40,,,,,1984年,ＲＣ,住宅,住宅,,,,準工業地域,60,200,2016年第1四半期,未改装,,松山市6区,衣山一丁目,132.746579,33.851753,4
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,衣山,15000000,,,130,,ほぼ長方形,10.4,100,1987年,軽量鉄骨造,住宅,住宅,北,私道,4,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市6区,衣山五丁目,132.736968,33.847713,4
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,衣山,5900000,410000,,45,120000,不整形,6,, ,,,その他,南西,県道,6,準工業地域,60,200,2016年第1四半期,,,松山市6区,衣山二丁目,132.742664,33.852907,4
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,空港通,15000000,320000,,150,98000,長方形,11.6,, ,,,住宅,南,道路,5,準工業地域,60,200,2016年第1四半期,,,松山市5区,空港通一丁目,132.748546,33.827923,3
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,空港通,25000000,,,130,,長方形,8,95,2016年,木造,住宅,住宅,南,私道,5,第１種住居地域,60,200,2016年第1四半期,,,松山市5区,空港通七丁目,132.727527,33.827787,3
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,空港通,25000000,250000,,330,76000,不整形,8,, ,,,,西,市道,7.5,第１種住居地域,60,200,2016年第1四半期,,,松山市5区,空港通六丁目,132.730469,33.827805,3
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,空港通,33000000,,,125,,長方形,9.8,,2016年,木造,住宅,住宅,北,私道,5,準工業地域,60,200,2016年第1四半期,,,松山市5区,空港通七丁目,132.727527,33.827787,3
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,空港通,12000000,300000,,130,92000,不整形,7,, ,,,住宅,北,私道,5.6,第１種住居地域,60,200,2016年第1四半期,,,松山市5区,空港通一丁目,132.748546,33.827923,3
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,空港通,7100000,64000,,370,19000,長方形,30,, ,,,住宅,南,私道,4,準工業地域,60,200,2016年第1四半期,,,松山市5区,空港通一丁目,132.748546,33.827923,3
不動産取引価格情報,農地,,38201,愛媛県,松山市,窪野町,50000,,,730,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市12区,窪野町,132.853579,33.734856,10
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,住吉,4000000,150000,,85,47000,長方形,8,, ,,,住宅,北,市道,2.7,商業地域,80,400,2016年第1四半期,,,松山市20区,住吉二丁目,132.715403,33.86424,15
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,住吉,2700000,,,55,,長方形,4,,1965年,木造,住宅,住宅,北,市道,4.7,商業地域,80,400,2016年第1四半期,,,松山市20区,住吉一丁目,132.717984,33.863883,15
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,住吉,3000000,,１ＤＫ,30,,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業地域,80,400,2016年第1四半期,,,松山市20区,住吉一丁目,132.717984,33.863883,15
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,竹原,14000000,280000,,165,85000,ほぼ長方形,10.4,, ,,,住宅,東,市道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市5区,竹原町一丁目,132.755484,33.833685,3
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,竹原,48000000,280000,,580,83000,ほぼ台形,23,, ,,,住宅,南,市道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市5区,竹原町,132.751919,33.834498,3
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,立花,3900000,,,230,,ほぼ台形,11.4,, ,,,住宅,接面道路無,,,第１種住居地域,60,200,2016年第1四半期,,,松山市4区,立花三丁目,132.773164,33.825927,2
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,立花,20000000,460000,,145,140000,不整形,8.1,, ,,,その他,南西,市道,8.2,近隣商業地域,80,300,2016年第1四半期,,,松山市4区,立花三丁目,132.773164,33.825927,2
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,富久町,16000000,,,300,,ほぼ長方形,7.6,100,1972年,木造,住宅,住宅,北,市道,4.4,第１種住居地域,60,200,2016年第1四半期,,私道を含む取引,松山市15区,富久町,132.728858,33.822449,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西長戸町,72000000,,,460,,ほぼ長方形,8.1,410,2014年,木造,共同住宅,住宅,南,市道,7,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市18区,西長戸町,132.74164,33.867222,16
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西垣生町,14000000,,,170,,長方形,11.4,115,1990年,木造,住宅,住宅,南,市道,5,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,西垣生町,7200000,76000,,310,23000,長方形,21.3,, ,,,,南東,市道,5,準工業地域,60,200,2016年第1四半期,,私道を含む取引,松山市15区,西垣生町,132.698868,33.81314,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西垣生町,14000000,,,210,,長方形,11.3,160,1975年,軽量鉄骨造,作業場,倉庫,東,私道,4,準工業地域,60,200,2016年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,西垣生町,9400000,220000,,140,67000,ほぼ長方形,8.4,, ,,,住宅,東,私道,4.2,準工業地域,60,200,2016年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,西垣生町,8400000,61000,,450,19000,不整形,4,, ,,,,西,市道,3.4,準工業地域,60,200,2016年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,西垣生町,9000000,200000,,150,60000,長方形,9.9,, ,,,住宅,南,私道,5.4,準工業地域,60,200,2016年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,西垣生町,11000000,230000,,165,70000,不整形,10,, ,,,住宅,西,私道,5.5,準工業地域,60,200,2016年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東垣生町,25000000,,,130,,不整形,,, ,,,住宅,北,私道,4.8,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,東垣生町,9000000,230000,,130,70000,ほぼ長方形,12.2,, ,,,住宅,西,私道,4.8,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,農地,,38201,愛媛県,松山市,東垣生町,85000000,,,2300,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,農地,,38201,愛媛県,松山市,東垣生町,14000000,,,410,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東垣生町,35000000,,,145,,ほぼ整形,8.6,, ,,,住宅,北,市道,5,準工業地域,60,200,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東垣生町,13000000,,,140,,ほぼ台形,9.7,135,1995年,木造,住宅,住宅,東,道路,4,第１種住居地域,60,200,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,東垣生町,40000000,100000,,1300,30000,ほぼ台形,46.6,, ,,,,北,市道,4.9,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,農地,,38201,愛媛県,松山市,東垣生町,70000000,,,2000,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平田町,52000000,,,670,,長方形,15,410,1999年,軽量鉄骨造,共同住宅,住宅,南西,市道,6.5,準工業地域,60,200,2016年第1四半期,,,松山市18区,平田町,132.753988,33.887035,16
不動産取引価格情報,農地,,38201,愛媛県,松山市,平田町,1300000,,,3000,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市18区,平田町,132.753988,33.887035,16
不動産取引価格情報,宅地(土地),宅地見込地,38201,愛媛県,松山市,別府町,10000000,120000,,270,38000,長方形,15.6,, ,,,,東,県道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市17区,別府町,132.720687,33.846042,15
不動産取引価格情報,農地,,38201,愛媛県,松山市,別府町,6000000,,,125,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市17区,別府町,132.720687,33.846042,15
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,保免西,32000000,,,310,,ほぼ長方形,13.4,350,1975年,鉄骨造,店舗,,南東,国道,24,近隣商業地域,80,200,2016年第1四半期,,,松山市15区,保免西一丁目,132.744291,33.817789,13
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,松前町,20000000,250000,,270,75000,不整形,7.3,, ,,,,東,県道,6,近隣商業地域,80,300,2016年第1四半期,,,松山市2区,松前町一丁目,132.757653,33.841626,0
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,水泥町,74000000,,,1600,,ほぼ台形,34.2,140,1996年,木造,倉庫、店舗,事務所,西,国道,24,市街化調整区域,,,2016年第1四半期,,,松山市9区,水泥町,132.827011,33.802946,7
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,水泥町,14000000,240000,,200,72000,不整形,15,, ,,,住宅,北西,市道,5,第２種住居地域,60,200,2016年第1四半期,,,松山市9区,水泥町,132.827011,33.802946,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,水泥町,19000000,,,135,,ほぼ整形,6.7,100,2010年,木造,住宅,住宅,北,私道,4,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市9区,水泥町,132.827011,33.802946,7
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,7000000,,,90,,ほぼ整形,6.6,75,1978年,木造,住宅,住宅,東,市道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市16区,南斎院町,132.733785,33.841852,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,40000000,,,880,,ほぼ整形,32.9,,1964年,木造,住宅,その他,北,市道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市16区,南斎院町,132.733785,33.841852,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,11000000,,,95,,ほぼ長方形,7.3,175,1995年,鉄骨造,事務所,事務所,北,市道,7.3,第１種住居地域,60,200,2016年第1四半期,,,松山市16区,南斎院町,132.732271,33.83256,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南斎院町,40000000,210000,,640,62000,ほぼ整形,5.8,, ,,,,北,道路,5,第１種住居地域,60,200,2016年第1四半期,,,松山市16区,南斎院町,132.733785,33.841852,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南斎院町,1900000,34000,,185,10000,長方形,10.5,, ,,,住宅,北,私道,,第１種低層住居専用地域,50,80,2016年第1四半期,,調停・競売等,松山市16区,南斎院町,132.732271,33.83256,14
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,南斎院町,13000000,290000,,145,88000,ほぼ長方形,15,, ,,,住宅,東,私道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市16区,南斎院町,132.732271,33.83256,14
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,26000000,,,130,,ほぼ整形,10,,2016年,木造,住宅,住宅,南,市道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市16区,南斎院町,132.732271,33.83256,14
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,南持田町,29000000,,３ＬＤＫ,80,,,,,2015年,ＲＣ,住宅,住宅,,,,第１種住居地域,60,200,2016年第1四半期,,,松山市3区,南持田町,132.777104,33.842314,1
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,南持田町,30000000,,３ＬＤＫ,75,,,,,2015年,ＲＣ,住宅,,,,,第１種住居地域,60,200,2016年第1四半期,未改装,,松山市3区,南持田町,132.777104,33.842314,1
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,南持田町,28000000,,３ＬＤＫ,70,,,,,2015年,ＲＣ,住宅,住宅,,,,第１種住居地域,60,200,2016年第1四半期,未改装,,松山市3区,南持田町,132.777104,33.842314,1
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山西町,12000000,,,135,,長方形,9.1,85,1968年,木造,住宅,その他,西,市道,10,第１種住居地域,60,200,2016年第1四半期,,,松山市17区,山西町,132.727164,33.851553,15
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山西町,130000000,,,940,,ほぼ長方形,18.9,920,1995年,ＲＣ,共同住宅,住宅,東,市道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市17区,山西町,132.727164,33.851553,15
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,山西町,22000000,130000,,580,38000,ほぼ台形,26.2,, ,,,住宅,東,私道,4,第１種住居地域,60,200,2016年第1四半期,,,松山市17区,山西町,132.727164,33.851553,15
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,湯の山,17000000,,,185,,ほぼ正方形,13.2,115,2000年,軽量鉄骨造,住宅,住宅,北西,市道,6,市街化調整区域,,,2016年第1四半期,,,松山市8区,湯の山東一丁目,132.818906,33.87218,6
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,湯の山,4200000,32000,,440,9600,不整形,8.5,, ,,,,南,市道,6,市街化調整区域,,,2016年第1四半期,,,松山市8区,湯の山七丁目,132.819061,33.869025,6
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,湯の山,17000000,,,200,,ほぼ正方形,14.4,140,1994年,軽量鉄骨造,住宅,住宅,北西,市道,6,市街化調整区域,,,2016年第1四半期,,,松山市8区,湯の山東二丁目,132.820594,33.872571,6
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,湯の山東,35000000,,,185,,正方形,13.2,115,2016年,木造,住宅,住宅,南東,市道,6,市街化調整区域,,,2016年第1四半期,,,松山市8区,湯の山東五丁目,132.821353,33.870609,6
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,天山,2100000,,１Ｋ,20,,,,,1990年,ＲＣ,住宅,住宅,,,,第１種住居地域,60,200,2016年第1四半期,改装済み,,松山市13区,天山三丁目,132.77507,33.820404,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,天山,21000000,,,300,,ほぼ長方形,21,, ,,住宅,,南,道路,2.4,近隣商業地域,80,200,2016年第1四半期,,,松山市13区,天山三丁目,132.77507,33.820404,11
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,天山,1200000,,１Ｋ,20,,,,,1990年,ＲＣ,住宅,その他,,,,第１種住居地域,60,200,2016年第1四半期,未改装,調停・競売等,松山市13区,天山二丁目,132.779122,33.820369,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,天山,30000000,300000,,330,92000,ほぼ整形,20,, ,,,その他,西,私道,4,近隣商業地域,80,200,2016年第1四半期,,,松山市13区,天山二丁目,132.779122,33.820369,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,西石井,13000000,350000,,120,110000,ほぼ整形,10.5,, ,,,,北,私道,4,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市13区,西石井三丁目,132.769264,33.817833,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,桜ケ丘,2500000,11000,,740,3400,ほぼ長方形,,, ,,,住宅,北,私道,4,第１種住居地域,60,200,2016年第1四半期,,調停・競売等、私道を含む取引,松山市17区,桜ケ丘,132.728595,33.87189,15
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,和泉南,95000000,410000,,770,120000,長方形,23.8,, ,,,,東,県道,12,近隣商業地域,80,200,2016年第1四半期,,,松山市13区,和泉南一丁目,132.764781,33.818224,11
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,和泉南,96000000,,,600,,ほぼ長方形,18.5,480,1975年,鉄骨造,住宅、倉庫、店舗,住宅,東,県道,12,近隣商業地域,80,200,2016年第1四半期,,,松山市13区,和泉南四丁目,132.757909,33.814654,11
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,和泉南,18000000,360000,,165,110000,ほぼ整形,10.5,, ,,,住宅,北,私道,4.8,第１種低層住居専用地域,50,80,2016年第1四半期,,,松山市13区,和泉南一丁目,132.764781,33.818224,11
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,河野別府,5600000,,,770,,不整形,7.2,230,2000年,木造,住宅,住宅,北東,県道,14,市街化調整区域,70,200,2016年第1四半期,,調停・競売等,松山市27区,河野別府,132.781941,33.953174,18
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,長師,6000000,,,260,,長方形,7.7,410,1981年,ＲＣ,その他,店舗,北東,市道,5.3,都市計画区域外,,,2016年第1四半期,,,松山市28区,長師,132.623875,33.961474,
不動産取引価格情報,林地,,38201,愛媛県,松山市,本谷,500000,,,8888,,,,, ,,,,,,,,,,2016年第1四半期,,,松山市27区,浅海本谷,132.810674,34.007304,18
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,朝美,12000000,250000,,160,74000,ほぼ長方形,9.1,, ,,,住宅,北,市道,3.3,第１種住居地域,60,200,2016年第1四半期,,,松山市6区,朝美一丁目,132.745589,33.843695,4
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,安城寺町,32000000,,,150,,ほぼ整形,8,105,2016年,木造,住宅,住宅,東,私道,5,第１種住居地域,60,200,2016年第1四半期,,,松山市19区,安城寺町,132.740779,33.877886,17
不動産取引価格情報,宅地(土地),住宅地,38201,愛媛県,松山市,石手,20000000,320000,,200,97000,ほぼ正方形,14.4,, ,,,その他,東,道路,2.6,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市22区,石手五丁目,132.792376,33.846896,1
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,石手,31000000,,,480,,不整形,16.8,280,1970年,木造,住宅,住宅,西,市道,4,第１種中高層住居専用地域,60,200,2016年第1四半期,,,松山市10区,石手白石,132.803288,33.845421,8
