PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks,Bzone,S_NAME_ref,lon_ref,lat_ref,choice_zone,選択ゾーン,Year
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,持田町,29000000,,３ＬＤＫ,75,386666.6666666667,,,,2013年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2018年第4四半期,未改装,,松山市3区,持田町三丁目,132.781498,33.84455,1.0,"[np.float64(9.0), np.float64(1.0)]",2018
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,柳井町,28000000,,,185,151351.35135135136,袋地等,5.0,125.0,1987年,木造,住宅,住宅,北東,市道,5.7,近隣商業地域,80.0,300.0,2018年第4四半期,,,松山市5区,柳井町三丁目,132.765886,33.834634,3.0,[np.float64(0.0)],2018
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,和気町,26000000,,,200,130000.0,ほぼ正方形,12.0,, ,,住宅,住宅,北,市道,,第２種中高層住居専用地域,60.0,200.0,2018年第4四半期,,,松山市19区,和気町一丁目,132.738071,33.893385,17.0,[np.float64(18.0)],2018
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条辻,22000000,,,135,162962.96296296295,長方形,10.0,85.0,2019年,木造,住宅,住宅,北東,市道,4.5,第１種住居地域,60.0,200.0,2018年第4四半期,,,松山市27区,北条辻,132.776541,33.968474,18.0,[np.float64(37.0)],2018
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北条辻,3000000,,,170,17647.058823529413,不整形,4.0,70.0,1974年,木造,住宅,その他,北,市道,4.0,第１種住居地域,60.0,200.0,2018年第4四半期,,,松山市27区,北条辻,132.776541,33.968474,18.0,[np.float64(37.0)],2018
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北土居,26000000,,,110,236363.63636363635,長方形,7.0,100.0,2018年,木造,住宅,住宅,南,私道,4.0,第１種住居地域,60.0,200.0,2018年第4四半期,,,松山市14区,北土居四丁目,132.783531,33.806657,12.0,[np.float64(30.0)],2018
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,朝生田町,8000000,,,130,61538.46153846154,長方形,8.0,145.0,1979年,木造,共同住宅,住宅,北,市道,5.3,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市13区,朝生田町七丁目,132.7626,33.820625,11.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,朝生田町,21000000,,,230,91304.34782608696,長方形,16.0,80.0,1974年,木造,住宅,住宅,西,私道,3.0,第１種住居地域,60.0,200.0,2019年第1四半期,,私道を含む取引,松山市4区,朝生田町一丁目,132.773298,33.823274,2.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,朝生田町,9000000,,,135,66666.66666666667,ほぼ整形,15.0,160.0,1979年,木造,共同住宅,住宅,東,市道,5.2,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市4区,朝生田町四丁目,132.763738,33.823077,2.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祝谷東町,5500000,,,130,42307.692307692305,不整形,4.2,90.0,1980年,木造,住宅,住宅,北西,私道,4.0,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市3区,祝谷東町,132.786991,33.859081,1.0,[np.float64(9.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,祝谷東町,12000000,,,145,82758.62068965517,不整形,9.7,110.0,1976年,木造,住宅,住宅,北,私道,4.0,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市3区,祝谷東町,132.786991,33.859081,1.0,[np.float64(9.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鴨川,22000000,,,115,191304.34782608695,ほぼ長方形,8.3,,2019年,木造,住宅,,北,私道,4.0,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市18区,鴨川三丁目,132.748438,33.874028,16.0,"[np.float64(16.0), np.float64(17.0)]",2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,来住町,33000000,,,135,244444.44444444444,ほぼ台形,9.6,,2019年,,,住宅,東,私道,4.3,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市11区,来住町,132.800191,33.806067,9.0,[np.float64(23.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北斎院町,7000000,,,120,58333.333333333336,ほぼ台形,8.0,80.0,1977年,木造,住宅,,西,道路,,準工業地域,60.0,200.0,2019年第1四半期,,,松山市16区,北斎院町,132.725208,33.838992,14.0,[np.float64(10.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,北持田町,30000000,,２ＬＤＫ,80,375000.0,,,,2012年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第1四半期,未改装,,松山市3区,北持田町,132.777282,33.844585,1.0,[np.float64(1.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久保田町,21000000,,,110,190909.0909090909,ほぼ長方形,12.5,,2018年,木造,住宅,住宅,西,市道,3.6,市街化調整区域,70.0,200.0,2019年第1四半期,,,松山市15区,久保田町,132.720637,33.822204,13.0,[np.float64(11.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,桑原,4300000,,,115,37391.30434782609,不整形,11.2,70.0,1975年,軽量鉄骨造,住宅,住宅,東,私道,4.0,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市10区,桑原二丁目,132.791667,33.83589,8.0,[np.float64(8.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,桑原,17000000,,,170,100000.0,ほぼ長方形,12.9,130.0,2002年,木造,事務所、その他,事務所,北,市道,4.0,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市10区,桑原一丁目,132.788989,33.835777,8.0,[np.float64(8.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,正円寺,29000000,,,140,207142.85714285713,ほぼ台形,8.0,100.0,2019年,木造,住宅,住宅,南,市道,4.0,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市10区,正円寺四丁目,132.795396,33.836835,8.0,[np.float64(8.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,浄瑠璃町,8200000,,,105,78095.23809523809,ほぼ整形,7.0,110.0,1996年,木造,住宅,住宅,西,市道,4.0,市街化調整区域,70.0,200.0,2019年第1四半期,,,松山市12区,浄瑠璃町,132.814516,33.749811,10.0,[np.float64(32.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,須賀町,5500000,,３ＤＫ,55,100000.0,,,,1984年,,,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,未改装,,松山市20区,須賀町,132.715937,33.857928,15.0,[np.float64(14.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,鷹子町,33000000,,,135,244444.44444444444,長方形,9.0,120.0,2018年,木造,住宅,住宅,西,市道,4.0,市街化調整区域,70.0,200.0,2019年第1四半期,,,松山市11区,鷹子町,132.813915,33.817865,9.0,[np.float64(23.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,鷹子町,16000000,,３ＬＤＫ,70,228571.42857142858,,,,2000年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,未改装,,松山市11区,鷹子町,132.813915,33.817865,9.0,[np.float64(23.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,鷹子町,13000000,,４ＬＤＫ,70,185714.2857142857,,,,1996年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,未改装,,松山市11区,鷹子町,132.813915,33.817865,9.0,[np.float64(23.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,1300000,,１ＤＫ,15,86666.66666666667,,,,1985年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第1四半期,改装済み,,松山市3区,道後樋又,132.772264,33.852354,1.0,[np.float64(9.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,1200000,,１Ｋ,15,80000.0,,,,1985年,,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2019年第1四半期,未改装,,松山市3区,道後樋又,132.772264,33.852354,1.0,[np.float64(9.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西一万町,8000000,,,65,123076.92307692308,長方形,6.0,70.0,1960年,木造,住宅,その他,東,市道,5.8,近隣商業地域,80.0,200.0,2019年第1四半期,,,松山市3区,西一万町,132.772496,33.846224,1.0,[np.float64(1.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,姫原,14000000,,,150,93333.33333333333,ほぼ台形,10.0,115.0,1979年,木造,住宅,住宅,南,市道,6.0,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市7区,姫原一丁目,132.762576,33.866307,5.0,[np.float64(7.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平井町,12000000,,,150,80000.0,ほぼ台形,13.0,110.0,1987年,軽量鉄骨造,住宅,住宅,南,市道,5.0,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7.0,[np.float64(28.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平井町,31000000,,,155,200000.0,ほぼ台形,10.4,85.0,2019年,木造,住宅,住宅,南東,市道,4.0,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7.0,[np.float64(28.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,本町,12000000,,３ＬＤＫ,70,171428.57142857142,,,,1987年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第1四半期,未改装,,松山市9区,北梅本町,132.859375,33.823976,7.0,"[np.float64(5.0), np.float64(6.0), np.float64(7.0)]",2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,本町,110000000,,,280,392857.14285714284,ほぼ長方形,15.5,760.0,1989年,ＲＣ,共同住宅,住宅,東,市道,5.3,近隣商業地域,80.0,300.0,2019年第1四半期,,,松山市7区,本町六丁目,132.758753,33.852805,5.0,"[np.float64(5.0), np.float64(6.0), np.float64(7.0)]",2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,溝辺町,8500000,,,140,60714.28571428572,不整形,17.5,95.0,1982年,木造,住宅,住宅,南,私道,3.0,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市8区,溝辺町,132.809004,33.851193,6.0,[np.float64(24.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,9000000,,,220,40909.09090909091,長方形,16.3,60.0,1971年,木造,住宅,住宅,南,市道,4.0,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7.0,[np.float64(28.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南梅本町,22000000,,,140,157142.85714285713,ほぼ台形,9.0,130.0,2002年,木造,住宅,住宅,北東,道路,4.0,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市9区,南梅本町,132.840799,33.800713,7.0,[np.float64(28.0)],2019
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,南吉田町,60000000,,,115,521739.1304347826,不整形,15.1,, ,,,,西,県道,10.0,準工業地域,60.0,200.0,2019年第1四半期,,,松山市21区,南吉田町,132.703275,33.826325,14.0,[np.float64(11.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,居相,27000000,,３ＬＤＫ,90,300000.0,,,,2007年,,,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,未改装,,松山市14区,居相四丁目,132.770307,33.807682,12.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,居相,16000000,,,100,160000.0,ほぼ長方形,,80.0,1990年,木造,住宅,住宅,西,私道,4.5,第２種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市14区,居相一丁目,132.774117,33.81045,12.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北井門,34000000,,,140,242857.14285714287,ほぼ正方形,11.3,105.0,2019年,木造,住宅,住宅,東,市道,5.3,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市14区,北井門四丁目,132.775119,33.803362,12.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北井門,19000000,,,195,97435.89743589744,不整形,4.0,125.0,2000年,木造,住宅,住宅,東,私道,4.0,第２種住居地域,60.0,200.0,2019年第1四半期,,,松山市14区,北井門四丁目,132.775119,33.803362,12.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北井門,15000000,,,220,68181.81818181818,ほぼ長方形,14.0,145.0,1983年,木造,住宅,住宅,東,私道,4.0,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市14区,北井門一丁目,132.779632,33.80547,12.0,[np.float64(30.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,祝谷,13000000,,３ＬＤＫ,100,130000.0,,,,1992年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,70.0,200.0,2019年第1四半期,未改装,,松山市3区,祝谷二丁目,132.780343,33.855442,1.0,[np.float64(9.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,祝谷,10000000,,３ＬＤＫ,125,80000.0,,,,1990年,ＲＣ,住宅,住宅,,,,市街化調整区域,70.0,200.0,2019年第1四半期,未改装,,松山市3区,祝谷四丁目,132.776919,33.858162,1.0,[np.float64(9.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,上市,22000000,,３ＬＤＫ,75,293333.3333333333,,,, ,,,住宅,,,,,,,2019年第1四半期,,,松山市3区,上市一丁目,132.788871,33.844634,1.0,[np.float64(9.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,衣山,40000000,,,185,216216.2162162162,長方形,9.9,,2019年,木造,住宅,住宅,北西,私道,4.5,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市6区,衣山三丁目,132.739999,33.852282,4.0,[np.float64(6.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,衣山,3000000,,１ＤＫ,35,85714.28571428571,,,,1973年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第1四半期,改装済み,,松山市6区,衣山三丁目,132.739999,33.852282,4.0,[np.float64(6.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,衣山,9700000,,３ＬＤＫ,70,138571.42857142858,,,,1993年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,未改装,,松山市6区,衣山二丁目,132.742664,33.852907,4.0,[np.float64(6.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,空港通,37000000,,,125,296000.0,不整形,7.3,110.0,2019年,軽量鉄骨造,住宅,住宅,南東,私道,4.5,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市5区,空港通四丁目,132.735799,33.827845,3.0,"[np.float64(10.0), np.float64(4.0)]",2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,空港通,38000000,,,120,316666.6666666667,不整形,13.0,105.0,2019年,軽量鉄骨造,住宅,住宅,東,私道,4.5,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市5区,空港通四丁目,132.735799,33.827845,3.0,"[np.float64(10.0), np.float64(4.0)]",2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,空港通,32000000,,,125,256000.0,長方形,9.7,100.0,2019年,木造,住宅,住宅,北,市道,4.0,準工業地域,60.0,200.0,2019年第1四半期,,,松山市5区,空港通二丁目,132.742143,33.82846,3.0,"[np.float64(10.0), np.float64(4.0)]",2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,此花町,15000000,,,100,150000.0,長方形,8.0,90.0,1987年,木造,住宅,住宅,南西,市道,3.5,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市3区,此花町,132.779506,33.840458,1.0,[np.float64(1.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,下伊台町,14000000,,,180,77777.77777777778,ほぼ長方形,11.0,100.0,1990年,木造,住宅,住宅,北東,市道,4.0,市街化調整区域,70.0,200.0,2019年第1四半期,,,松山市8区,下伊台町,132.800807,33.873905,6.0,[np.float64(26.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,住吉,11000000,,,290,37931.03448275862,ほぼ長方形,8.1,60.0,2005年,木造,その他,住宅,西,市道,4.0,商業地域,80.0,400.0,2019年第1四半期,,,松山市20区,住吉二丁目,132.715403,33.86424,15.0,[np.float64(14.0)],2019
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,高砂町,79000000,,,195,405128.2051282051,ほぼ長方形,12.5,650.0,1986年,ＲＣ,共同住宅、事務所、駐車場,住宅,北,市道,12.0,近隣商業地域,80.0,300.0,2019年第1四半期,,,松山市7区,高砂町三丁目,132.761901,33.852605,5.0,[np.float64(7.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,竹原,17000000,,３ＬＤＫ,70,242857.14285714287,,,, ,ＳＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第1四半期,未改装,,松山市5区,竹原町,132.751919,33.834498,3.0,[np.float64(4.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,竹原,56000000,,,180,311111.1111111111,ほぼ正方形,13.8,115.0,2019年,木造,住宅,住宅,東,私道,5.0,準工業地域,60.0,200.0,2019年第1四半期,,,松山市5区,竹原三丁目,132.749524,33.832047,3.0,[np.float64(4.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,竹原,8800000,,４ＬＤＫ,85,103529.41176470589,,,,1978年,ＳＲＣ,,,,,,近隣商業地域,80.0,200.0,2019年第1四半期,,,松山市5区,竹原四丁目,132.746462,33.831559,3.0,[np.float64(4.0)],2019
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,立花,1700000,,,60,28333.333333333332,ほぼ長方形,5.2,50.0, ,木造,住宅、店舗,店舗,北東,市道,8.0,近隣商業地域,80.0,300.0,2019年第1四半期,,,松山市4区,立花二丁目,132.772463,33.82902,2.0,[np.float64(3.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,道後緑台,70000000,,,850,82352.94117647059,不整形,18.0,690.0,1990年,ＲＣ,住宅、共同住宅,その他,北,市道,4.0,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市3区,道後緑台,132.78119,33.853353,1.0,[np.float64(9.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西長戸町,18000000,,,150,120000.0,ほぼ台形,10.4,120.0,1997年,木造,住宅,住宅,北,市道,6.7,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市18区,西長戸町,132.74164,33.867222,16.0,[np.float64(16.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,西垣生町,21000000,,,130,161538.46153846153,不整形,4.7,110.0,2010年,木造,住宅,住宅,西,市道,4.2,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市15区,西垣生町,132.698868,33.81314,13.0,[np.float64(12.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東垣生町,29000000,,,160,181250.0,ほぼ長方形,10.3,105.0,2019年,木造,住宅,住宅,東,私道,5.5,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13.0,[np.float64(12.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東垣生町,15000000,,,170,88235.29411764706,袋地等,3.5,75.0,1993年,木造,住宅,住宅,東,市道,4.4,準工業地域,60.0,200.0,2019年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13.0,[np.float64(12.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,東垣生町,29000000,,,145,200000.0,ほぼ長方形,9.3,105.0,2019年,木造,住宅,住宅,北,市道,5.0,第１種中高層住居専用地域,60.0,200.0,2019年第1四半期,,,松山市15区,東垣生町,132.713989,33.813622,13.0,[np.float64(12.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,19000000,,,105,180952.38095238095,長方形,7.2,95.0,2018年,木造,住宅,住宅,北,道路,4.0,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市16区,南斎院町,132.732271,33.83256,14.0,[np.float64(10.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,31000000,,,180,172222.22222222222,ほぼ長方形,16.0,, ,,,住宅,北東,市道,4.2,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市16区,南斎院町,132.732271,33.83256,14.0,[np.float64(10.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,南斎院町,19000000,,,125,152000.0,長方形,13.8,90.0,1997年,木造,住宅,住宅,西,私道,4.0,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市16区,南斎院町,132.733785,33.841852,14.0,[np.float64(10.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,山西町,20000000,,,145,137931.0344827586,長方形,11.0,120.0,1989年,木造,住宅,住宅,南,道路,6.3,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市17区,山西町,132.727164,33.851553,15.0,[np.float64(10.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,天山,3000000,,,110,27272.727272727272,ほぼ整形,12.0,75.0,1971年,木造,住宅,住宅,東,私道,4.0,準工業地域,60.0,200.0,2019年第1四半期,,,松山市13区,天山三丁目,132.77507,33.820404,11.0,[np.float64(30.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,苞木,5100000,,,125,40800.0,ほぼ台形,14.0,90.0,1984年,木造,住宅,住宅,北東,私道,6.0,第１種住居地域,60.0,200.0,2019年第1四半期,,調停・競売等,松山市27区,苞木,132.777226,33.940479,18.0,[np.float64(39.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,土手内,4200000,,,220,19090.909090909092,ほぼ長方形,8.0,,2019年,木造,住宅,住宅,東,市道,5.0,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市27区,土手内,132.773012,33.970723,18.0,[np.float64(37.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北梅本町,24000000,,,115,208695.65217391305,ほぼ長方形,8.0,80.0,2019年,木造,住宅,住宅,北,私道,6.0,市街化調整区域,70.0,200.0,2019年第1四半期,,,松山市9区,北梅本町,132.845489,33.799019,7.0,[np.float64(28.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,北立花町,280000000,,,560,500000.0,不整形,18.0,1100.0,2005年,ＲＣ,共同住宅,住宅,南,市道,,近隣商業地域,80.0,300.0,2019年第1四半期,,,松山市5区,北立花町,132.772517,33.83426,3.0,[np.float64(2.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久万ノ台,26000000,,,130,200000.0,ほぼ長方形,8.6,105.0,2019年,木造,住宅,住宅,西,私道,4.5,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市18区,久万ノ台,132.742386,33.859732,16.0,[np.float64(16.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,久米窪田町,12000000,,,120,100000.0,台形,8.0,100.0,2006年,木造,住宅,住宅,南,市道,7.0,第１種低層住居専用地域,50.0,80.0,2019年第1四半期,,,松山市9区,久米窪田町,132.812467,33.804637,7.0,[np.float64(23.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,小坂,54000000,,,200,270000.0,長方形,12.2,330.0,1994年,ＲＣ,共同住宅,住宅,南,私道,4.0,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市4区,小坂二丁目,132.781365,33.832716,2.0,[np.float64(3.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,小坂,81000000,,,310,261290.32258064515,ほぼ長方形,16.9,510.0,1994年,ＲＣ,共同住宅,住宅,南,市道,4.5,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市4区,小坂四丁目,132.78088,33.828343,2.0,[np.float64(3.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,小坂,47000000,,,125,376000.0,ほぼ正方形,10.9,, ,,,住宅,北,市道,5.3,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市4区,小坂二丁目,132.781365,33.832716,2.0,[np.float64(3.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,三番町,21000000,,３ＬＤＫ,70,300000.0,,,,2011年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第1四半期,未改装,,松山市1区,三番町四丁目,132.766274,33.837934,0.0,"[np.float64(0.0), np.float64(2.0), np.float64(5.0)]",2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,食場町,8500000,,,300,28333.333333333332,長方形,24.0,165.0,1975年,木造,住宅,住宅,北東,市道,4.0,市街化調整区域,70.0,200.0,2019年第1四半期,,,松山市8区,食場町,132.826706,33.850894,6.0,[np.float64(24.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,土居田町,26000000,,４ＬＤＫ,100,260000.0,,,,2002年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,改装済み,,松山市15区,土居田町,132.748027,33.822348,13.0,[np.float64(4.0)],2019
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,土居田町,11000000,,２ＬＤＫ,55,200000.0,,,,1989年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第1四半期,改装済み,,松山市15区,土居田町,132.748027,33.822348,13.0,[np.float64(4.0)],2019
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,中須賀,5000000,,,170,29411.764705882353,ほぼ台形,9.2,105.0,1975年,軽量鉄骨造,住宅,住宅,西,道路,3.7,第１種住居地域,60.0,200.0,2019年第1四半期,,,松山市20区,中須賀一丁目,132.72411,33.864589,15.0,[np.float64(13.0)],2019
